director_name,actor_name,"gross,",eval
Alexander Payne,Chris Klein,14879556.0,5
Mira Nair,Brooke Smith,13569248.0,5
Ari Sandel,Romany Malco,34017854.0,5
Vondie Curtis-Hall,Max Beesley,4273372.0,4
Tom Elkins,Cicely Tyson,,0
Woo-Suk Kang,Sung-kee Ahn,,0
Jane Campion,Paul Schneider,4440055.0,4
Karan Johar,Jimmy Shergill,4018695.0,4
Herbert Ross,Chris Penn,80000000.0,6
J.C. Chandor,,6262942.0,4
John Sayles,Casey Siemaszko,1997807.0,4
Vipul Amrutlal Shah,Clive Standen,1207007.0,4
Ken Loach,Orla Fitzgerald,1829142.0,4
Ayan Mukerji,Madhuri Dixit,3827466.0,4
John G. Avildsen,William Zabka,90800000.0,6
Mervyn LeRoy,Deborah Kerr,,0
Darren Lynn Bousman,Paris Hilton,140244.0,2
Serdar Akar,Bergüzar Korel,,0
Quentin Tarantino,Eric Stoltz,107930000.0,7
James Frawley,Jim Henson,76657000.0,6
Dan Gilroy,Michael Papajohn,32279955.0,5
Jay Chandrasekhar,Lindsay Price,4992159.0,4
Robert Wise,Angela Cartwright,163214286.0,7
Ron Howard,Howard Morris,69800000.0,6
Jonathan Dayton,Steven Christopher Parker,59889948.0,6
Rob Reiner,Frances Lee McCain,52287414.0,6
Danny Boyle,Megan Burns,45063889.0,5
Chris Stokes,Marques Houston,40066497.0,5
Don Siegel,Patrick McGoohan,36500000.0,5
Rick Famuyiwa,Sanaa Lathan,27362712.0,5
Martin Lawrence,Lynn Whitfield,34746109.0,5
Jonathan Levine,Anna Kendrick,34963967.0,5
Masayuki Ochiai,David Denman,25926543.0,5
George A. Romero,Hal Holbrook,,0
Tom Gormican,Lola Glaudini,26049082.0,5
Ken Shapiro,Dabney Coleman,,0
Justin Tipping,Natalie Stephany Aguilar,,0
Kenneth Branagh,Denzel Washington,22551000.0,5
Peter R. Hunt,George Lazenby,22800000.0,5
Wes Craven,Heather Langenkamp,18090181.0,5
John Schultz,Mark Webber,17843379.0,5
Doug Atchison,Sean Michael Afable,18811135.0,5
Tamra Davis,Harland Williams,17278980.0,5
Jonas Elmer,Frances Conroy,16699684.0,5
Stephen Gaghan,Amr Waked,50815288.0,6
Mary Harron,Justin Theroux,15047419.0,5
Miguel Arteta,Zooey Deschanel,14015786.0,5
Erik Canuel,Richard Howland,,0
Troy Duffy,Julie Benz,10269307.0,5
James Ivory,Omar Metwally,,0
Nicole Holofcener,Ben Falcone,17536788.0,5
Will Gluck,Dan Byrd,58401464.0,6
Matty Rich,Joe Morton,8880705.0,4
E. Elias Merhige,Udo Kier,8279017.0,4
Joe Nussbaum,Thomas McDonell,10106233.0,5
Matt Reeves,Michael Rapaport,,0
Steve Rash,Nia Long,4692814.0,4
Fina Torres,John de Lancie,5018450.0,4
James Ivory,Vanessa Redgrave,25967000.0,5
Duke Johnson,Tom Noonan,3442820.0,4
Mike Leigh,Imelda Staunton,3205244.0,4
François Ozon,Isabelle Huppert,3076425.0,4
Mark L. Lester,Tia Carrere,2275557.0,4
David Dobkin,Vince Vieluf,1789892.0,4
Anna Boden,Jeremy Davies,6350058.0,4
Nigel Cole,Robbie Kay,1094798.0,4
Anand Tucker,Jim Broadbent,1071240.0,4
Steve James,Laurel Holloman,532190.0,3
Michael Winner,Marina Sirtis,,0
Tomm Moore,Mick Lally,686383.0,3
John Carney,Karen Pittman,16168741.0,5
David Jacobson,Bruce Dern,568695.0,3
Michael Corrente,Tony Devon,398420.0,2
Edward Hall,Hayley Atwell,,0
Keith Gordon,Robin Wright,336456.0,2
David Leland,Catherine McCormack,146083.0,2
Andrew Currie,Henry Czerny,298110.0,2
Andrew Wilson,Eddie Griffin,127144.0,2
Jonathan Lynn,Rupert Everett,117190.0,2
Marc Schölermann,Larry Drake,108662.0,2
Robert Moresco,Brad Renfro,53481.0,1
Thomas Vinterberg,Chris Owen,23106.0,1
Claudia Llosa,Zen McGrath,52961.0,1
Katsuhiro Ôtomo,Takeshi Kusao,439162.0,3
John Herzfeld,Olivia Wilde,,0
Charles Binamé,Roy Dupuis,,0
Keith Parmer,Josh Henderson,,0
Dennie Gordon,Ruby Lin,50000.0,1
Ol Parker,Ben Miles,671240.0,3
Bruce Beresford,Lucy Fry,,0
François Ozon,Ludivine Sagnier,10105505.0,5
James Nunn,Mark Wingett,,0
David Webb Peoples,Joan Chen,882290.0,3
Michael Winnick,Helena Mattsson,,0
Bruce Beresford,Jessica Tandy,106593296.0,7
George Tillman Jr.,Mekhi Phifer,43490057.0,5
Stanley Tong,Anita Mui,32333860.0,5
David Oelhoffen,Reda Kateb,,0
Jason Reitman,Cameron Bright,24792061.0,5
Eli Roth,Lauren German,17544812.0,5
Lone Scherfig,Olivia Williams,12574715.0,5
Anand Tucker,Bridgette Wilson-Sampras,10281585.0,5
Tony Richardson,Beau Bridges,5100000.0,4
Joe Carnahan,Chi McBride,10460089.0,5
Paul Gross,Paul Gross,4239767.0,4
Charles Robert Carner,Jenny McCarthy,4131640.0,4
Russell Holt,Brenda Strong,3347439.0,4
Mike Judge,Mila Kunis,10814185.0,5
Larry Charles,Cheech Marin,533344.0,3
Claude Miller,Edouard Baer,206400.0,2
Michael Winterbottom,Om Puri,197148.0,2
Sacha Bennett,Jenny Agutter,,0
Paul Haggis,Loretta Devine,54557348.0,6
Rodrigo García,Michael McElhatton,3014541.0,4
Jeta Amata,Nathin Butler,,0
Siddharth Anand,Mary Goggin,872643.0,3
Vincent Paronnaud,Gena Rowlands,4443403.0,4
Joe Dante,Teri Polo,,0
Dennis Gansel,Elyas M'Barek,,0
Nicolas Winding Refn,Bella Heathcote,1330827.0,4
Daniel Barber,Jack O'Connell,1818681.0,4
Sam Raimi,James Franco,336530303.0,8
Robert Marcarelli,William Hootkins,12610552.0,5
Jason Reitman,Jennifer Garner,143492840.0,7
Ernie Barbarash,Aki Aleong,,0
Guy Hamilton,Lois Maxwell,43800000.0,5
Francis Ford Coppola,Marlon Brando,134821952.0,7
Adrian Lyne,Cynthia Rhodes,94900000.0,6
Marc Webb,Chloë Grace Moretz,32391374.0,5
Jane Campion,Ian Mune,40158000.0,5
Steven Soderbergh,Alex Pettyfer,113709992.0,7
Jonathan Liebesman,Emma Caulfield,32131483.0,5
Guy Hamilton,Geoffrey Holder,35400000.0,5
Jay Russell,Frankie Muniz,34099640.0,5
Adam Brooks,Sakina Jaffrey,31973840.0,5
Salim Akil,Loretta Devine,37295394.0,5
Baz Luhrmann,Elizabeth Debicki,144812796.0,7
George Clooney,Tate Donovan,31501218.0,5
Bennett Miller,Michael J. Burg,28747570.0,5
Robert Rodriguez,Steve Buscemi,25625110.0,5
Michael Winterbottom,Sarah Polley,403932.0,3
Michael Anderson,Jenny Agutter,25000000.0,5
Guy Hamilton,Hervé Villechaize,21000000.0,5
Craig R. Baxley,Vanity,20257000.0,5
Neil Marshall,Shauna Macdonald,26005908.0,5
Don Kempf,Michael Jordan,18642318.0,5
Matt Bettinelli-Olpin,Allison Miller,15818967.0,5
David O. Russell,Mary Tyler Moore,14891000.0,5
Rob Zombie,Ken Foree,16901126.0,5
Rick Famuyiwa,Rick Fox,17474107.0,5
Michael Rymer,Omar Epps,14003141.0,5
Sam Mendes,Helen McCrory,304360277.0,8
Rob Zombie,Matthew McGrory,12583510.0,5
Sharron Miller,Elizabeth MacRae,,0
Ethan Coen,Fred Melamed,9190525.0,4
Aaron Schneider,Robert Duvall,9176553.0,4
Steve Miner,Richard E. Grant,9094451.0,4
Gina Prince-Bythewood,Nate Parker,14612840.0,5
Tom Ford,Teddy Sears,9166863.0,4
Martin Scorsese,Barbara Hershey,8373585.0,4
Michael Corrente,George Wendt,7292175.0,4
Gurinder Chadha,Martin Henderson,6601079.0,4
Phillip Noyce,David Gulpilil,6165429.0,4
Don Michael Paul,Faizon Love,5694308.0,4
Tony Maylam,Alun Armstrong,5430822.0,4
Mitch Davis,Nathaniel Lees,4720371.0,4
Yash Chopra,Preity Zinta,2921738.0,4
David Mamet,Randy Couture,2344847.0,4
Jay Duplass,Tim Guinee,7455447.0,4
Kevin Brodie,Cheryl Ladd,2148212.0,4
Paul Schrader,Michael McKean,2062066.0,4
George Hickenlooper,Jimmy Fallon,1654367.0,4
Lynne Ramsay,Siobhan Fallon Hogan,1738692.0,4
John Stephenson,Hans Matheson,2209479.0,4
Tim Chambers,Marley Shelton,1889522.0,4
Curtis Hanson,Shelley Long,,0
Rodrigo García,Jimmy Smits,1110286.0,4
Dick Richards,Terence Hill,1000000.0,0
Jean-Marie Poiré,Isabelle Nanty,700000.0,3
Sofia Coppola,Chris Pontius,1768416.0,4
Bob Gosse,Susie Abromeit,1425993.0,4
Alex Zamm,Raquel Welch,306715.0,2
Spencer Susser,Natalie Portman,382946.0,2
Richard Shepard,Mark Wingett,518134.0,3
Gus Van Sant,Casey Affleck,236266.0,2
Thaddeus O'Sullivan,Luke Newberry,196067.0,2
Peter Sollett,Josh Charles,532988.0,3
Shari Springer Berman,Marian Seldes,453079.0,3
Aleksey German,Yuriy Tsurilo,,0
Stephen Milburn Anderson,Mike Starr,46451.0,1
Richard E. Grant,Julie Walters,233103.0,2
Troy Duffy,David Della Rocco,,0
David Lam,Louis Koo,,0
Francis Ford Coppola,Bruce Dern,,0
Vladlen Barbe,Wendee Lee,,0
Richard Rich,Kate Higgins,,0
Clint Eastwood,Chris Penn,41400000.0,5
Robert C. Cooper,Christopher Judge,,0
Richard Linklater,Adam Goldberg,7993039.0,4
Kenny Ortega,Corbin Bleu,,0
Kim Nguyen,Justin Edward Seale,,0
Jackie Earle Haley,Edi Gathegi,,0
Max Färberböck,Johanna Wokalek,927107.0,3
Arie Posin,John Heard,49526.0,1
Damian Nieman,Jason Cerbone,10696.0,1
Mark Tonderai,Nolan Gerard Funk,31607598.0,5
Denis Villeneuve,Mélissa Désormeaux-Poulin,6857096.0,4
Gabriele Muccino,Silvio Muccino,223878.0,2
Ian Fitzgibbon,Brendan Coyle,828.0,1
José Padilha,Fernanda Machado,8060.0,1
John R. Leonetti,Annabelle Wallis,84263837.0,6
Rachel Perkins,Magda Szubanski,110029.0,2
John Singleton,Lloyd Avery II,57504069.0,6
Luis Valdez,Rosanna DeSoto,54215416.0,6
Alan Alda,Len Cariou,,0
Brian De Palma,David Margulies,31899000.0,5
Stephen Sommers,Frances Conroy,24103594.0,5
Doug Liman,Jay Mohr,16842303.0,5
Nicole Holofcener,Marin Hinkle,13367101.0,5
Robert Wise,Paula Kelly,,0
Louis Morneau,Bob Gunton,10149779.0,5
Caroline Link,Juliane Köhler,6173485.0,4
Steve McQueen,Nicole Beharie,4000304.0,4
Matthew Vaughn,Sally Hawkins,2338695.0,4
Sterling Van Wagenen,Eric Johnson,2024854.0,4
Zal Batmanglij,Julia Ormond,2268296.0,4
Michael Mayer,Matt Frewer,1029017.0,4
Hans Petter Moland,Sara-Marie Maltha,64148.0,1
Oren Moverman,Yaya DaCosta,66637.0,1
Ian Sharp,Jed Brophy,,0
Anton Corbijn,Samantha Morton,871577.0,3
James Cameron,Brian Thompson,38400000.0,5
Wolfgang Becker,Chulpan Khamatova,4063859.0,4
Tom Hooper,Mark Bazeley,449558.0,3
Dan O'Bannon,Clu Gulager,,0
Kevin Smith,Jason Mewes,2122561.0,4
Randal Kleiser,Stockard Channing,181360000.0,7
Oliver Stone,Tom Berenger,137963328.0,7
Michael Moore,Stevie Wonder,119078393.0,7
George Roy Hill,Ted Cassidy,102308900.0,7
Robert Stevenson,Glynis Johns,102300000.0,7
Robert Redford,Elizabeth McGovern,54800000.0,6
Frank Coraci,Steve Coogan,24004159.0,5
Jerome Robbins,George Chakiris,43650000.0,5
Harold Ramis,Rodney Dangerfield,39800000.0,5
Gary Hardwick,Tatyana Ali,27457409.0,5
Rick Famuyiwa,Tamala Jones,25047631.0,5
Bryan Singer,Chazz Palminteri,23272306.0,5
Stephen Hopkins,Kelly Jo Minter,22168359.0,5
Walt Becker,Curtis Armstrong,21005329.0,5
Darren Aronofsky,John D'Leo,26236603.0,5
King Vidor,Lillian Gish,20400000.0,5
Christopher Guest,Catherine O'Hara,18621249.0,5
John Carpenter,Adrienne Barbeau,25244700.0,5
Spike Lee,Ossie Davis,14545844.0,5
Fred Savage,Brian Doyle-Murray,13235267.0,5
Sammo Kam-Bo Hung,Richard Norton,12674183.0,5
Christopher Guest,Christopher Guest,17508936.0,5
Donald Petrie,Lili Taylor,12793213.0,5
Peter Howitt,Kevin McNally,11883495.0,5
Rusty Cundieff,Clarence Williams III,11797927.0,5
Kevin Macdonald,Simon McBurney,17605861.0,5
Dominique Othenin-Girard,Tamara Glynn,11642254.0,5
Richard Linklater,Brandon Smith,9203192.0,4
Jean-Jacques Mantello,Daryl Hannah,7518876.0,4
Ed Harris,Bud Cort,8596914.0,4
Risa Bramon Garcia,Dave Chappelle,6851636.0,4
Brian Klugman,Bradley Cooper,11434867.0,5
Matt Piedmont,Adrian Martinez,5895238.0,4
Raymond De Felitta,Curtiss Cook,6670712.0,4
John Michael McDonagh,Fionnula Flanagan,5359774.0,4
Deb Hagan,Alona Tal,4693919.0,4
Sofia Coppola,Kathleen Turner,4859475.0,4
Mark Herman,Annette Badland,4595000.0,4
Zach Cregger,Windell Middlebrooks,4542775.0,4
Zach Braff,Josh Gad,3588432.0,4
Mark Tarlov,Dylan Baker,4394936.0,4
John Cameron Mitchell,Miriam Shor,3029081.0,4
Sheldon Lettich,Ryan Bollman,3273588.0,4
Jon Knautz,Monda Scott,,0
Billy Ray,Rosario Dawson,2207975.0,4
David Atkins,Lynne Thigpen,2025238.0,4
Patrick Stettner,Tony Devon,1028337.0,4
Sam Peckinpah,Warren Oates,,0
Jonathan Levine,Aaron Yoo,2077046.0,4
Michael Crichton,Michael Elphick,,0
Lynne Ramsay,Bryan Dick,267194.0,2
Sylvio Tabet,Kari Wuhrer,869325.0,3
Rick Bieber,Kendrick Cross,399611.0,2
Claude Chabrol,Nathalie Baye,181798.0,2
Shana Feste,Zoë Kravitz,115862.0,2
Wayne Wang,Russell Wong,1346503.0,4
Joey Lauren Adams,Diane Ladd,117560.0,2
Peter Cattaneo,Olivia Williams,54606.0,1
Fred Zinnemann,Jane Fonda,,0
S.R. Bindler,Scott Glenn,36497.0,1
Tony Kaye,Pat Buchanan,23807.0,1
Greg Marcks,Barbara Hershey,,0
Perry Lang,Kevin Tighe,,0
Jake Goldberger,M. Emmet Walsh,,0
Stefan Ruzowitzky,Olivia Wilde,65804.0,1
Vic Sarin,Aidan Quinn,,0
William Kaufman,Sean Cook,,0
David Cronenberg,Leslie Carlson,,0
Cédric Klapisch,Cécile De France,3895664.0,4
Kate Barker-Froyland,Shawn Parsons,20200.0,1
Barbet Schroeder,Chris Penn,31874869.0,5
Martin Koolhoven,Tygo Gernandt,542860.0,3
Charles Matthau,Michael Jai White,,0
John Frankenheimer,Paul Scofield,,0
Christopher M. Bessette,John Billingsley,15059.0,1
Prachya Pinkaew,Nathan Jones,11905519.0,5
Gary Sinyor,Frank Finlay,69582.0,1
Gurinder Chadha,Parminder Nagra,32541719.0,5
John Sayles,Edie Falco,3064356.0,4
Preston A. Whitmore II,Wayne Brady,7009668.0,4
Ashish R. Mohan,Mithun Chakraborty,352684.0,2
Jaume Balagueró,Pablo Rosso,27024.0,1
Stewart Raffill,Alexis Biesiada,531806.0,3
George Roy Hill,Robert Shaw,159600000.0,7
Hugh Hudson,Ben Cross,58800000.0,6
Darren Grant,Kimberly Elise,50382128.0,6
Scott Hicks,Armin Mueller-Stahl,35811509.0,5
Joseph Gordon-Levitt,Scarlett Johansson,24475193.0,5
Clint Eastwood,Richard Bull,,0
Terry Zwigoff,Steve Buscemi,6200756.0,4
Richard Eyre,Jim Broadbent,1292119.0,4
William Sachs,Avery Schreiber,,0
Christophe Barratier,François Berléand,3629758.0,4
Émile Gaudreault,Luke Kirby,6239558.0,4
James Cox,Louis Lombardi,1056102.0,4
Spike Lee,John Savage,27545445.0,5
James Toback,Eric Stoltz,56007.0,1
Aki Kaurismäki,Kati Outinen,611709.0,3
Gaspar Noé,Albert Dupontel,753501.0,3
Hitoshi Matsumoto,Hitoshi Matsumoto,22770.0,1
Rakeysh Omprakash Mehra,Steven Mackintosh,2197331.0,4
Collin Schiffli,John Heard,,0
George Ratliff,Cree Kelly,27445.0,1
David Wain,Ken Marino,766487.0,3
Shane Meadows,Paddy Considine,18434.0,1
Morten Tyldum,Synnøve Macody Lund,1196752.0,4
Jon Wright,Richard Coyle,,0
Michael McGowan,Adam Butcher,795126.0,3
Liv Ullmann,Jessica Chastain,,0
Jeannot Szwarc,Bill Erwin,,0
Rohan Sippy,Bipasha Basu,563699.0,3
James Wan,Barbara Hershey,83574831.0,6
Darren Lynn Bousman,Tony Nappo,87025093.0,6
Dan Trachtenberg,John Gallagher Jr.,71897215.0,6
Jeff Tremaine,Steve-O,64267897.0,6
David F. Sandberg,Amiah Miller,56536016.0,6
Henry Joost,Sprague Grayden,104007828.0,7
Stiles White,Shelley Hennig,50820940.0,6
Chuck Russell,Heather Langenkamp,44793200.0,5
Joel Edgerton,Allison Tolman,43771291.0,5
Eugenio Derbez,Jessica Lindsey,44456509.0,5
Henry Joost,Brendon Eggertsen,53884821.0,6
Henry Koster,Jean Simmons,36000000.0,5
Blake Edwards,Herbert Lom,,0
Rachel Talalay,Tom Arnold,34872293.0,5
Patty Jenkins,Bruce Dern,34468224.0,5
Richard Fleischer,Robert J. Wilke,,0
Christopher Landon,Gloria Sandoval,32453345.0,5
David Lynch,Anne Bancroft,,0
Jean-Marc Vallée,Jennifer Garner,27296514.0,5
David Gelb,Mark Duplass,25799043.0,5
Christopher Nolan,Thomas Lennon,25530884.0,5
Mike Flanagan,Rory Cochrane,27689474.0,5
Kevin Smith,Jason Mewes,24138847.0,5
Stephen Daldry,Gary Lewis,21994911.0,5
Nat Faxon,Liam James,21501098.0,5
George Jackson,Tisha Campbell-Martin,19281235.0,5
George Miller,Jack Thompson,,0
Maurice Joyce,Constance Shulman,19421271.0,5
Robert Duvall,Todd Allen,20733485.0,5
Frank Perry,Xander Berkeley,,0
Jesse Peretz,Adam Scott,24809547.0,5
Stephen Hopkins,Tony Curran,19097994.0,5
Ice Cube,Monica Calhoun,23031390.0,5
Tim Blake Nelson,Andrew Keegan,16017403.0,5
John Erick Dowdle,Edwin Hodge,21197315.0,5
Bille Woodruff,Cameron Mills,17382982.0,5
Kasi Lemmons,Lynn Whitfield,14821531.0,5
Richard Glatzer,Hunter Parrish,18656400.0,5
Michael Curtiz,Peter Ustinov,,0
Bruce Malmuth,Lindsay Wagner,,0
Rob Hedden,Peter Mark Richman,14343976.0,5
Joel Zwick,Louis Mandylor,241437427.0,8
Harmony Korine,Heather Morris,14123773.0,5
Joe Chappelle,Kim Darby,15126948.0,5
Alfonso Cuarón,Daniel Giménez Cacho,13622333.0,5
Edgar Wright,Dylan Moran,13464388.0,5
Mickey Liddell,Randy Wayne,13350177.0,5
John Sayles,Clifton James,13269963.0,5
Dwight H. Little,Kathleen Kinmont,17768000.0,5
Fred Walton,Deborah Foreman,12947763.0,5
Barry Levinson,Daniel Stern,14100000.0,5
Steve Carver,William Sanderson,12200000.0,5
Gonzalo López-Gallego,Ryan Robbins,17683670.0,5
Christine Jeffs,Mary Lynn Rajskub,12055108.0,5
John Erick Dowdle,Claire Geare,27285953.0,5
Don Coscarelli,John Amos,,0
King Vidor,George Sanders,,0
Michael Tiddes,Mike Epps,11675178.0,5
Bill Duke,Jenifer Lewis,10572742.0,5
Frank Borzage,Helen Hayes,,0
Bille Woodruff,Brandy Norwood,9658370.0,4
Mamoru Hosoda,Colleen O'Shaughnessey,9628751.0,4
Brian Dannelly,Patrick Fugit,8786715.0,4
Denys Arcand,Stéphane Rousseau,3432342.0,4
Richard Lester,Denholm Elliott,,0
J.S. Cardone,Kerr Smith,6755271.0,4
Guy Hamilton,Carl Weathers,,0
Jay Levey,Gedde Watanabe,6157157.0,4
Nicholaus Goossen,Joel David Moore,6088249.0,4
Tamara Jenkins,Kevin Corrigan,5480318.0,4
Sergio Leone,Woody Strode,,0
Jon Favreau,Faizon Love,5308707.0,4
Duncan Jones,Matt Berry,5009677.0,4
Scott Marshall,Jami Gertz,4328294.0,4
Ronan Chapalain,Guillaume Denaiffe,4074023.0,4
Atom Egoyan,Sarah Polley,4306697.0,4
Xavier Beauvois,Michael Lonsdale,3950029.0,4
Randall Miller,Freddy Rodríguez,4040588.0,4
Jerry Belson,Tim Thomerson,,0
Peter Jackson,Jed Brophy,3049135.0,4
Michael Polish,Bobby Batson,4700361.0,4
Dan Rush,Scott Takeda,2711210.0,4
Jake Kasdan,Ryan O'Neal,1980338.0,4
Brad Anderson,Jennifer Jason Leigh,1082044.0,4
Paul Schrader,Jane Adams,1100000.0,4
Michael Cuesta,Paz Vega,2445646.0,4
John Cameron Mitchell,Jon Tenney,2221809.0,4
Fenton Bailey,Mia Kirshner,296665.0,2
Jeremy Saulnier,Mark Webber,3219029.0,4
Billy Kent,Tim Russ,,0
James Manera,Greg Germann,830210.0,3
Wes Anderson,Darryl Cox,1040879.0,4
Kevin Spacey,Joe Mantegna,326308.0,2
Feroz Abbas Khan,Bhoomika Chawla,240425.0,2
Errol Morris,Megan Ambuhl Graner,228830.0,2
Dennis Hopper,Don Gordon,,0
Eli Craig,Tyler Labine,223615.0,2
Nicholas Fackler,Ellen Burstyn,124720.0,2
Richard Wallace,Paul Fix,,0
Morgan J. Freeman,John Heard,99147.0,1
Matthew Hastings,Marc Trottier,,0
M. Night Shyamalan,Patch Darragh,65069140.0,6
Brian De Palma,Daniel Stewart Sherman,65087.0,1
Klaus Menzel,Jacqueline Bisset,16066.0,1
Oren Peli,Sandra Staggs,,0
Jaume Balagueró,Tony Corvillo,,0
Paul Andrew Williams,Doug Bradley,,0
Stephen Herek,Callum Blue,,0
Bob Saget,John Stamos,,0
Jim Amatulli,Patricia Neal,,0
William H. Macy,Felicity Huffman,37440.0,1
Barrett Esposito,Cyndi Lauper,,0
Mitch Davis,Jon Heder,,0
Eric Bross,Esai Morales,,0
Paul Schrader,Irène Jacob,,0
Vicky Jewson,Sofia Black-D'Elia,,0
Peter Hyams,Sam Waterston,,0
Marc Bennett,Natasha Henstridge,,0
Mike Mayhall,Cody Howard,,0
Kevin Smith,Haley Joel Osment,,0
Stanton Barrett,Michael Dudikoff,,0
Jirí Menzel,Ivan Barnev,617228.0,3
Fatih Akin,Moritz Bleibtreu,274385.0,2
Billy Bob Thornton,Dwight Yoakam,24475416.0,5
Nick Murphy,Imelda Staunton,,0
Eli Roth,Takashi Miike,47277326.0,5
Michael Winterbottom,Shirley Henderson,1247453.0,4
Jeff Nichols,Shea Whigham,1729969.0,4
Frank LaLoggia,Lukas Haas,1705139.0,4
Jeremy Brock,Julie Walters,238774.0,2
Scott Foley,Greg Grunberg,,0
Tobe Hooper,Lou Perryman,8025872.0,4
Sam Peckinpah,Bob Dylan,,0
Nicolas Winding Refn,Kristin Scott Thomas,778565.0,3
Christophe Ali,Isild Le Besco,,0
Gabriela Tagliavini,Kate del Castillo,,0
Shekar,Diganth,,0
Shona Auerbach,Sharon Small,1340891.0,4
Leonard Farlinger,Gary Farmer,,0
Michel Leclerc,Jacques Gamblin,513836.0,3
Analeine Cal y Mayor,Douglas Smith,,0
Tom Kalin,Elena Anaya,434417.0,3
Robert Sarkies,Matthew Sunderland,728.0,1
Hugh Wilson,Bubba Smith,81200000.0,6
Randal Kleiser,Christopher Atkins,,0
Mike Newell,James Fleet,52700832.0,6
Amy Heckerling,Judge Reinhold,,0
John Huston,Richard Basehart,,0
Spike Lee,Rosario Dawson,13060843.0,5
Lana Wachowski,Kevin Michael Richardson,3798532.0,4
Darren Aronofsky,Mark Margolis,3609278.0,4
Walter Lang,Jeanne Crain,,0
Carlos Saura,Juan Luis Galiardo,1687311.0,4
Oliver Stone,John Savage,,0
Andrew Erwin,Sarah Drew,10429707.0,5
Richard Kelly,Mary McDonnell,727883.0,3
Beto Gómez,Gerardo Taracena,1391770.0,4
Mike van Diem,Fedja van Huêt,713413.0,3
Jonas Åkerlund,Nicholas Gonzalez,410241.0,3
Todd Solondz,Shirley Henderson,278821.0,2
Chan-wook Park,Yeong-ae Lee,211667.0,2
René Féret,Clovis Fouin,706622.0,3
Barry Skolnick,Jason Flemyng,92191.0,1
Johnnie To,Anthony Chau-Sang Wong,49413.0,1
Mateo Gil,Dominique McElligott,199652.0,2
Lukas Moodysson,Artyom Bogucharskiy,181655.0,2
Agnieszka Wojtowicz-Vosloo,Josh Charles,108229.0,2
Kabir Sadanand,Sana Saeed,,0
Milos Forman,Michael Berryman,112000000.0,7
Peter DeLuise,Dove Cameron,,0
Mel Brooks,Dom DeLuise,,0
Raja Menon,Sameer Ali Khan,,0
Ernie Barbarash,Michael J. Morris,8691.0,1
Nick Love,Ray Winstone,26345.0,1
Jonathan Glazer,James Fox,6940281.0,4
Daniel Espinosa,Fares Fares,188870.0,2
Niki Caro,Rawiri Paratene,20772796.0,5
R. Balki,Abhishek Bachchan,199228.0,2
Ivan Engler,Claude-Oliver Rudolph,,0
Joe Wright,Cara Delevingne,34964818.0,5
Kenny Ortega,Corbin Bleu,,0
Richard Kwietniowski,Maury Chaykin,2542264.0,4
Timur Bekmambetov,Aleksey Chadov,1487477.0,4
Neil Jordan,Miranda Richardson,62549000.0,6
Bob Clark,Susan Clark,105500000.0,7
George A. Romero,Shawn Roberts,101055.0,2
George A. Romero,Duane Jones,,0
Sofia Coppola,Bill Murray,44566004.0,5
Woody Allen,Carol Kane,39200000.0,5
Cecil B. DeMille,Dorothy Lamour,36000000.0,5
Ridley Scott,María Valverde,65007045.0,6
Marc Forster,Peter Boyle,31252964.0,5
Henry Hobson,J.D. Evermore,131175.0,2
Mike Figgis,Valeria Golino,31968347.0,5
Duane Journey,Lara Flynn Boyle,,0
Dan O'Bannon,Clu Gulager,,0
Billy Wilder,Harold Gould,,0
Rob Cohen,Hill Harper,35385560.0,5
Carol Reed,Katy Jurado,,0
Lisa Cholodenko,Mia Wasikowska,20803237.0,5
John Carpenter,Peter Jason,13008928.0,5
John Sturges,Donald Pleasence,,0
William Arntz,Elaine Hendrix,10941801.0,5
Ed Gass-Donnelly,Spencer Treat Clark,15152879.0,5
Richard Linklater,Lorelei Linklater,25359200.0,5
Woody Allen,Kevin McNally,10515579.0,5
Tim Burton,Estella Warren,180011740.0,7
DJ Pooh,Dr. Dre,10097096.0,5
DJ Pooh,Mike Epps,9821335.0,4
Wayne Kramer,Paul Sorvino,8243880.0,4
John Huston,Kevin McCarthy,,0
Patrick Stettner,Joe Morton,7825820.0,4
James Melkonian,William Hickey,7557877.0,4
Wes Craven,Emily Meade,14637490.0,5
J.A. Bayona,Belén Rueda,7159147.0,4
Michael Tiddes,Essence Atkins,17314483.0,5
Roger Avary,Faye Dunaway,6525762.0,4
Alfred Hitchcock,John Vernon,,0
Bob Odenkirk,Chi McBride,4613815.0,4
Allison Anders,Alicia Witt,4301331.0,4
Steven Shainberg,Stephen McHattie,4046737.0,4
Rick de Oliveira,Alan Taylor,3713002.0,4
Oliver Stone,Zach Grenier,3468572.0,4
Christopher Guest,Fred Willard,2892582.0,4
Jeff Franklin,Tyra Banks,2800000.0,4
John Dahl,Aaron Hughes,2426851.0,4
Mike Mills,Lou Taylor Pucci,1325073.0,4
Kevin Smith,Michael Angarano,,0
Dave McKean,Gina McKee,864959.0,3
Ron Fricke,Balinese Tari Legong Dancers,2601847.0,4
Ruggero Deodato,Eva LaRue,800000.0,3
Gavin Wiesen,Blair Underwood,1429260.0,4
Mora Stephens,Alexandra Breckenridge,,0
